,Unnamed: 0,_id,date,favourites,language,latitude,longitude,retweets,tweet,user
3711,316,5c9ebde7dd43f221484f187b,2019-03-30 00:52:50,0,ja,35.09077479,138.85805726,0,"I'm at 珈琲専科 欧蘭陀館 下河原店 in 沼津市, 静岡県 https://t.co/aeEtep71ZY",KGY
3712,317,5c9ebdfcdd43f221484f187d,2019-03-30 00:53:11,0,es,4.6675835,-74.05371059999999,0,"#Repost cortesypizarro with get_repost
・・・
Parrillada de mar ! en Ni Cortes Ni Pizarro https://t.co/ir7dzJn16y",LuisPalma78
3713,318,5c9ebe03dd43f221484f187f,2019-03-30 00:53:18,0,en,36.34954686,-82.21439556,0,"Friday night fun 💙 @ Downtown Elizabethton, Elizabethton https://t.co/bnPic2FKX5",elizabethguinn
3714,319,5c9ebe57dd43f221484f1881,2019-03-30 00:54:42,0,pt,-22.98369,-43.202890000000004,0,"O ciclo se completa. Começou com um Carmela e acaba com outro.

Brindando o dia após o outro. O ontem já passou, o… https://t.co/Lxw7uwwQlw",ttgarcia
3715,320,5c9ebe5ddd43f221484f1883,2019-03-30 00:54:48,0,en,35.2199994,-80.856882,0,"'Mystic Russian Art'
By @LeventalNelli #cltartist

Artisan handmade jewelry
Now Available at @MagnoliaEmporia

""Com… https://t.co/iEIf6SACLJ",MagnoliaEmporia
3716,321,5c9ebe64dd43f221484f1885,2019-03-30 00:54:54,0,ja,35.69842031,139.77332726,0,"久しぶりに寄る (@ MILK SHOP LUCK 酪 - @milkosawa in 千代田区, 東京都) https://t.co/FEStf7A7g7 https://t.co/3CUxrjBiIq",Mitsuhide6319
3717,322,5c9ebea8dd43f221484f1887,2019-03-30 00:56:03,0,en,34.0522,-118.243,0,"Quick no Makeup - Makeup look
wooshbeauty 
Fold out palette 3
Flex and curl mascara 
Makeup brushes 
Spin on lip gl… https://t.co/5IoU9HWVCJ",Beautybydeee
3718,323,5c9ebeb1dd43f221484f1889,2019-03-30 00:56:12,0,en,38.9540739,-119.7657332,0,"If you're looking for work in #Minden, NV, check out this job: https://t.co/WBvg6IlPbU #Manufacturing",tmj_nvc_jobs
3719,324,5c9ebeb6dd43f221484f188b,2019-03-30 00:56:17,0,en,48.428090000000005,-123.31878999999999,0,"Congratulations to last night’s students! The Festival continues tonight with new work by: Savena Alter, Stephie Br… https://t.co/27PRTeiD1y",CCPACanada
3720,325,5c9ebecbdd43f221484f188d,2019-03-30 00:56:38,0,es,-12.1333,-76.9785,0,"Mi mami y dos de mis bbs !!!! cjqueen137  @glcesti  atenaslamacesti en Santiago De Surco, Lima, Peru https://t.co/64BPDniIEl",tatilindamcc
3721,326,5c9ebee7dd43f221484f188f,2019-03-30 00:57:06,0,en,33.9534,-84.5406,0,"Title: Air Plane
Status: For Sale 
Dm me if you’re interested

#westcoasthiphop #eastcoasthiphop #trapbeats… https://t.co/JcnqzJDKu3",BeatPluggTwo
3722,327,5c9ebef6dd43f221484f1891,2019-03-30 00:57:21,0,es,19.034646,-98.229262,0,"I'm at Solesta in Puebla, PUE https://t.co/xCvn5hQEjZ",lgdaniel13
3723,328,5c9ebf24dd43f221484f1893,2019-03-30 00:58:07,0,es,-2.1761,-79.8996,0,"Reportajes para Diario Viva Samborondón.
-
Construimos una nueva forma de Entrenar.
-
Precautelando la seguridad de… https://t.co/NjNmAusWjA",DanielKirbyT
3724,329,5c9ebf38dd43f221484f1895,2019-03-30 00:58:27,0,en,40.81998308,-73.95003944,0,".
Today was a very busy day, but we got it done.
.
ccny2020film crew is bursting #awesomeness .
.
#citycollegenyc… https://t.co/VdEpnUtVtI",EriqOrtizFilm
3725,330,5c9ebf3add43f221484f1897,2019-03-30 00:58:29,0,ja,36.66518906,137.31468828,0,"I'm at 五百石駅 in 立山町, 富山県 https://t.co/gt3asXfCFH",c978
3726,331,5c9ebf3cdd43f221484f1899,2019-03-30 00:58:31,0,en,32.77545166,-96.81089781,0,@KalypsoPuppy Oh hot damn. Where is that?,FlipBunny
3727,332,5c9ebf62dd43f221484f189b,2019-03-30 00:59:09,0,en,40.6830331,-73.97586471,0,bryanferry_roxymusic perform “Out Of The Blue””Love Is The Drug” “Avalon” and “Editions Of You”… https://t.co/RWFUlcsqBx,CoolCleveland
3728,333,5c9ebf91dd43f221484f189d,2019-03-30 00:59:56,0,en,34.194,-79.7617,0,"He’s so awwsome!!! 😂😂😂      🎥: kessler011808 @ Florence, South Carolina https://t.co/hEHeba62Yj",QARichardson
3729,334,5c9ebfbcdd43f221484f189f,2019-03-30 01:00:39,0,en,40.7207559,-74.00076130000001,0,"Lent Daybook, 22: Come By Here",tamarajhmurphy
3730,335,5c9ebfc6dd43f221484f18a1,2019-03-30 01:00:49,0,en,34.419579999999996,-118.55396,0,"Save this photo in your ‘favorites’ and have easy access to 2019 calendar! (And you can always find me, ‘Your SCV C… https://t.co/vvXFPvVieG",scvcarguy1
3731,336,5c9ebfeddd43f221484f18a3,2019-03-30 01:01:28,0,ja,26.20630367,127.65099764,0,"帰ってきちゃった (@ 那覇空港 in 那覇市, 沖縄県) https://t.co/WLwsvhvPt0",aoindes
3732,337,5c9ec00ddd43f221484f18a5,2019-03-30 01:02:00,0,en,32.83894,-96.90553,0,"Accident cleared in #Irving on 114 EB at Spur 482, stop and go traffic back to Tom Braniff Dr, delay of 3 mins #DFWTraffic",TotalTrafficDFW
3733,338,5c9ec01add43f221484f18a7,2019-03-30 01:02:13,0,en,-3.11333,-60.0253,0,"🌺 R e b e c a 
minha cliente gravidinha, linda e muito querida! e ela me me escolheu para mais um dia importante em… https://t.co/bYY1KDm4j2",mellzis
3734,339,5c9ec023dd43f221484f18a9,2019-03-30 01:02:22,0,en,1.48349,103.76239,0,Last day here .. @ KSL Hotel &amp; Resort Johor Bahru https://t.co/PE4MsS4ekL,cikcdot
3735,340,5c9ec08fdd43f221484f18ab,2019-03-30 01:04:10,0,en,30.2677,-97.7475,0,The H-Town Republic is alive and well in the #ATX!! We run game 365 at this house!  Thanks for the thoughtful gift… https://t.co/0QpqAJeIj1,theonlypmac
3736,341,5c9ec0ebdd43f221484f18ad,2019-03-30 01:05:42,0,pt,14.58934446,-90.52958659,0,"Bye bye Guatemala! Até breve 😀

#ferias2019 #guatemalacity🇬🇹 
#amoviajar❤ em Aeropuerto Internacional La Aurora, Ci… https://t.co/bLn2KvBPy6",TatianeCaltran
3737,342,5c9ec0fcdd43f221484f18af,2019-03-30 01:05:59,0,ja,34.81795054,134.47409126,0,"I'm at 相生駅 in 相生市, 兵庫県 https://t.co/nJ37clQs0F",bsaku_ww
3738,343,5c9ec11fdd43f221484f18b1,2019-03-30 01:06:34,0,es,4.803059999999999,-75.84654,0,"Nuevo proyecto @juanpavelezdeco #muebles #camas.. @juanpavelezdeco

Linea #tendidos 
Feiiz marzo. 💛💛💛. Mes de las… https://t.co/91zzBkEcpl",juanpavelezdeco
3739,344,5c9ec122dd43f221484f18b3,2019-03-30 01:06:37,0,en,5.32924,103.14147,0,Kepenatan askar2 ku... @ Kuala Terengganu https://t.co/Oed8AbEUgw,mohdsallehasali
3740,345,5c9ec138dd43f221484f18b5,2019-03-30 01:06:59,0,es,-33.45,-70.6667,0,"#fajitas #México #hechoencasa #mymoments #ensantiagodechile #tacos #tortillas en Santiago, Chile https://t.co/Oyeuif9l3J",jramosocampo
3741,346,5c9ec15fdd43f221484f18b7,2019-03-30 01:07:38,0,en,39.25837053,-76.72353692,0,They got me good... #insightfamily #birthdaysurprise @ Rolling Road Golf Club https://t.co/FHz2Od6oAZ,bmorefrench
3742,347,5c9ec161dd43f221484f18b9,2019-03-30 01:07:40,0,ja,33.236688199999996,131.60657025,0,"I'm at ドトールコーヒーショップ 大分中央商店街店 in 大分市, 大分県 https://t.co/Kb6wNmostd",indra1123
3743,348,5c9ec16cdd43f221484f18bb,2019-03-30 01:07:51,0,pt,-22.9333,-43.2333,0,"Acabou de publicar uma foto em Tijuca, Rio De Janeiro, Brazil https://t.co/Jcj38hDrni",anamascarenhas
3744,349,5c9ec184dd43f221484f18bd,2019-03-30 01:08:15,0,en,38.8301,-104.8207,0,"My son Nick cooked Turkey taco pasta for dinner! Yum!!! #delicious @ Colorado Springs, Colorado https://t.co/mJQw1jDI4z",weepnangel
3745,350,5c9ec18ddd43f221484f18bf,2019-03-30 01:08:24,0,ja,34.06241567,131.55914234,0,"I'm at セブンイレブン 防府新橋店 - @711sej in 防府市, 山口県 https://t.co/tCLJQum9hc",s_11r_kk3
3746,351,5c9ec18fdd43f221484f18c1,2019-03-30 01:08:26,0,en,6.45306,3.39583,0,"#AdNation™️
————————————————————————
To Order
Send a DM ✉️
Call 📞 08119464323
WhatsApp 08146676372
————————————————… https://t.co/uZKEVkVgs4",Lade_Man22
3747,352,5c9ec194dd43f221484f18c3,2019-03-30 01:08:31,0,id,-6.1803,106.8233,0,"MANFAAT MEMAKAI PAYTREN .
🔻 Yang Jualan itu kita .
🔻 Yang jadi Pembeli juga kita
🔻 Keuntungan otomatis buat kita .… https://t.co/KIAnLAtruW",Jamal200419
3748,353,5c9ec194dd43f221484f18c5,2019-03-30 01:08:31,0,en,35.68,139.77,0,In Honor Of My Coogs!! IT’S GAME DAY!!! LETS GOOOOOO!!!!! 🐾🐾🐾🐾🐾🐾  uhcougarmbk #MarchMadness 🏀#BeatKentucky #GoCoogs… https://t.co/Mz9QNqC6ET,jahmarthorpe
3749,354,5c9ec19fdd43f221484f18c7,2019-03-30 01:08:42,0,es,25.7752,-80.192,0,"Esperando al 1ro de Abril para mi nuevo sencillo ""Acelera"" en Spotify 
#acelera #charlysosa #spotify… https://t.co/vkwGRjkIqF",CharlySosa
3750,355,5c9ec1a3dd43f221484f18c9,2019-03-30 01:08:46,0,en,38.22601588,-122.33129198,0,"Oh, the amazing time we had! 🍷#siblinggoals #moments #makingmemories #40thbirthdaybash #california #napa @ Bouchain… https://t.co/MAk3jXwFlY",marathongirlie
3751,356,5c9ec1e1dd43f221484f18cb,2019-03-30 01:09:48,0,en,34.1692,-118.3429,0,Grab one of our delicious sandwiches tonight in Burbank at ladies and gentlemen nights out. 3000 west Magnolia i… https://t.co/NCKXZHXigY,SPYGYLA
3752,357,5c9ec1ebdd43f221484f18cd,2019-03-30 01:09:58,0,en,43.11248833,-81.17670842,0,Celebrated the birthday girl TGIF 😍  #mycuzinrocks #friyay #birthdaycakesurprise🎂 thx decadentlyyours @ Thorndale O… https://t.co/Xw4NXRmlKc,KimA_5
3753,358,5c9ec226dd43f221484f18cf,2019-03-30 01:10:57,0,ja,35.17039814,136.88100639,0,"I'm at 東海道新幹線 名古屋駅 in 名古屋市, 愛知県 https://t.co/QBPVMwfU3N",Nori_JZS
3754,359,5c9ec239dd43f221484f18d1,2019-03-30 01:11:16,0,en,39.91115556,116.405275,0,#StreetPhotography #BlackandWhite #Monochrome #StreetMonochrome #Wangfujing #Street #Avenue #Beijing #China @ Wangf… https://t.co/tidgxcACbT,ChenYun
3755,360,5c9ec239dd43f221484f18d3,2019-03-30 01:11:16,0,es,-34.586603000000004,-58.4319824,0,Re cajetilla https://t.co/72bvUPCT4H,cuervolubary8
3756,361,5c9ec246dd43f221484f18d5,2019-03-30 01:11:29,0,en,29.7602,-95.3694,0,"sauce @ Houston, Texas https://t.co/xwV2ToalmC",DrKeita_90210
3757,362,5c9ec248dd43f221484f18d7,2019-03-30 01:11:31,0,en,38.80509399,-90.3004691,0,“Fish shopping “.......  #yetwedothemost #everythingbut #petsmart @ PetSmart https://t.co/xpm6LleLRu,TurnerTyt
3758,363,5c9ec249dd43f221484f18d9,2019-03-30 01:11:32,0,ja,35.16687228,136.93913146,0,"実家です (@ HUCK FINN in 名古屋市千種区, 愛知県) https://t.co/cazfIgR9yj",rem_Alicia
3759,364,5c9ec283dd43f221484f18db,2019-03-30 01:12:30,0,en,50.32082,-122.80836000000001,0,"Ok, it’s officially spring. #bc #explorebc #critters #nature #natureish #pembysphere #pemberton #reptiles… https://t.co/94A5GtIDHf",docleslie
3760,365,5c9ec298dd43f221484f18dd,2019-03-30 01:12:51,0,pt,-25.689466,-48.470698299999995,0,Tudo puta gay e travesti,lucasyamaa2
3761,366,5c9ec2a3dd43f221484f18df,2019-03-30 01:13:02,0,en,45.479889,-122.536897,0,"MED - MEDICAL at 12200 BLOCK OF SE RAMONA ST, PORTLAND, OR [Portland Fire #RP19000026758] 16:45 #pdx911",pdxfirelog
3762,367,5c9ec2c4dd43f221484f18e1,2019-03-30 01:13:35,0,ja,34.81801641,134.47420689,0,"相生はべりいまそがり。
ら行変格活用。 場所: 相生駅 https://t.co/ZiJa1i4Yef",zerokyu09
3763,368,5c9ec2dfdd43f221484f18e3,2019-03-30 01:14:02,0,th,6.86069729,100.93879833,0,ออกเวรแล้ว ... ไปไหนดี 🥴🥴🥴 #อยากไปดูหนังจัง @ กองพันทหารม้าที่31 ค่ายลพบุรีราเมศวร์ อ.เทพา จ.สงขลา https://t.co/tVWDkjohkC,aonnoa_nett
3764,369,5c9ec2e3dd43f221484f18e5,2019-03-30 01:14:06,0,ja,34.96888145,136.61492259,0,"I'm at ポルシェセンター四日市 in 四日市市, 三重県 https://t.co/E7vFi2hMfj",km1483
3765,370,5c9ec2e3dd43f221484f18e7,2019-03-30 01:14:06,0,en,13.74697923,100.53491235,0,"I'm at @Siam_Paragon in Pathum Wan, Bangkok https://t.co/TbEPq5BtE0",Anny_Girlz
3766,371,5c9ec319dd43f221484f18e9,2019-03-30 01:15:00,0,en,-33.39682688,-70.79332314,0,"I'm at Comodoro Arturo Merino Benitez International Airport - @aeropuerto_scl in Pudahuel, Región Metropolitana https://t.co/Edd28BW5Ua",JayVig
3767,372,5c9ec31ddd43f221484f18eb,2019-03-30 01:15:04,0,en,53.72666829999999,-127.6476206,0,Tag a friend who is badly in need of a new pair of golf shoes OR tag someone who by no means needs another pair of… https://t.co/zLQFOizQRT,GolfGoldenBC
3768,373,5c9ec31fdd43f221484f18ed,2019-03-30 01:15:03,0,en,53.959383100000004,-0.82345963,0,Man charged with murder over Huddersfield street stabbing https://t.co/yduTFxC7Wn https://t.co/Hvu9btb4RS,DailyYORKSHIRE
3769,374,5c9ec323dd43f221484f18ef,2019-03-30 01:15:10,0,en,7.44166667,3.9,0,#photobooks #photooftheday #visualambassadors #eventplanning #naijaweddings #adverts @ University of Ibadan https://t.co/CWocMyW91g,Dechristophoto
3770,375,5c9ec342dd43f221484f18f1,2019-03-30 01:15:41,0,en,52.9492,-1.1453,0,Very late night post due to being busy today!! Neutral buttonhole to compliment any suit 🌿#nottinghamweddings… https://t.co/g6g3kbRjjq,EmzFBoutique
3771,376,5c9ec34bdd43f221484f18f3,2019-03-30 01:15:50,0,en,34.22302,-118.44875,0,"¡Sé examinado dentro de los 3 días de tu accidente!
Es recomendable ir y ver a su médico de Accidentes inmediatamen… https://t.co/sHv2srQ2KH",skylinehg
3772,377,5c9ec351dd43f221484f18f5,2019-03-30 01:15:56,0,ja,34.72129745,135.36161542,0,"I'm at 阪神甲子園球場 - @enjoy_koshien in 西宮市, 兵庫県 https://t.co/B1nBN7gPZz",ikari0227
3773,378,5c9ec366dd43f221484f18f7,2019-03-30 01:16:17,0,es,25.677529999999997,-100.31071999999999,0,"Ella es Fernanda  
Estudia la secundaria y la carrera de ejecutante en danza clásica, también entrena en Tour de Fo… https://t.co/2mKpROJNqJ",Tourdforcedanza
3774,379,5c9ec382dd43f221484f18f9,2019-03-30 01:16:45,0,en,-34.6086,-58.3734,0,"Make up para Celeste Cid 💫✨⚡️🌙🌈
Ph. @mmlevi @ Buenos Aires, Argentina https://t.co/isX5rjshwj",fontsaraviamkup
3775,380,5c9ec38add43f221484f18fb,2019-03-30 01:16:53,0,en,33.6403,-84.43406999999999,0,Well the guy out of the professional couple behind me in comfort+ is totally slurring his speech post doubles of Woodford Reserve,mjvinny
3776,381,5c9ec391dd43f221484f18fd,2019-03-30 01:17:00,0,en,26.6442478,-81.8703457,0,And if you play your cards right....a little SAX on Friday nite.... timing is everything.... Stay Tanned My Friends… https://t.co/XjMNVjiTkZ,JimLaushway
3777,382,5c9ec3b5dd43f221484f18ff,2019-03-30 01:17:36,0,ja,38.13911931,140.92942328,0,"まずは一杯目！
#ずんだシェイク #ずんだ茶寮 場所: ずんだ茶寮 仙台空港店 https://t.co/EGIWINZdH0",crz_matsu
3778,383,5c9ec3d6dd43f221484f1901,2019-03-30 01:18:09,0,en,-37.8156,144.9661,0,"Not into red wine, but chocolate always great on a cold winters day! #baci #extradark #extradarkchocolate… https://t.co/cIbcr75pMe",Charlies_3136
3779,384,5c9ec3d8dd43f221484f1903,2019-03-30 01:18:11,0,en,40.7779,-73.9675,0,"@repadamschiff @ Manhattan, New York https://t.co/nTbcHZeHZt",lamaritzam
3780,385,5c9ec3d9dd43f221484f1905,2019-03-30 01:18:12,0,ja,35.43551422,139.9190036,0,"I'm at 木更津金田本線料金所 in 木更津市, 千葉県 https://t.co/QaRUagcgVD",Take_it_Easy_76
3781,386,5c9ec430dd43f221484f1907,2019-03-30 01:19:39,0,en,42.0815,-78.48053,0,"“There is a light that can overcome the darkness.” - Cyprian Consiglio, OSB #concert #mystic #mtirenaeus @ St. Bona… https://t.co/eyZThFsmvK",Don_Watkins
3782,387,5c9ec445dd43f221484f1909,2019-03-30 01:20:00,0,en,41.4996,-81.6937,0,"Me n baby girl. celestio03 @ Cleveland, Ohio https://t.co/STzXiXetUS",AndyLeopold73
3783,388,5c9ec449dd43f221484f190b,2019-03-30 01:20:04,0,en,40.73492,-73.98827,0,Tickets are now available for my Pretty Lou’s Birthday Charity Concert in NYC! So honored to be able to host this c… https://t.co/I6USQL1T02,prettylou11
3784,389,5c9ec469dd43f221484f190d,2019-03-30 01:20:36,0,en,34.0522,-118.243,0,Just renewed this bad boy so keep me in mind for all of your international projects #newpassport #actor #hiremyass… https://t.co/uYOSu8ZmhZ,ColonelTimmy
3785,390,5c9ec488dd43f221484f190f,2019-03-30 01:21:07,0,pt,-15.549723,-55.1744686,0,"Bora de corseletes hoje
#corselet #biscuitando #biscuitpersonalizado em Atelier Arte &amp; Modelagem https://t.co/nwEHUjSpGA",neiamoreira
3786,391,5c9ec48bdd43f221484f1911,2019-03-30 01:21:10,0,en,34.188959999999994,-118.46009,0,"Keto Fried Fish with Curry Slaw.

https://t.co/wENPvpKE2L 
@SplitBeanCafe… https://t.co/G7aZlgzyE5",SavoryRoads
3787,392,5c9ec4badd43f221484f1913,2019-03-30 01:21:57,0,id,-6.13468775,106.81322336,0,Gerimis tetap semangat #AntiHoax @ Wisata Kota Tua Jakarta https://t.co/nxfjsZBj4b,eshape
3788,393,5c9ec503dd43f221484f1915,2019-03-30 01:23:10,0,es,-33.5179,-70.7695,0,22:23 en Maipú 10-0 B1 Q4 B6 Los Militares y Avenida Portales https://t.co/nOPtxlqAcE,bombapucara
3789,394,5c9ec512dd43f221484f1917,2019-03-30 01:23:25,0,en,27.68352808,78.75,0,"Talk about crazy 
#Repost physics (get_repost)
・・・ @ Planet Earth https://t.co/OqcOlM3LFH",DjEzEddieD893
3790,395,5c9ec542dd43f221484f1919,2019-03-30 01:24:13,0,ja,31.58345641,130.54444709,0,"I'm at 南国交通バスターミナル in 鹿児島市, 鹿児島県 https://t.co/iIfhXrrbg9",biwakonamaju
3791,396,5c9ec574dd43f221484f191b,2019-03-30 01:25:03,0,en,28.1914,-81.1453,0,Cheers to the Common Roots team! Wishing you a quick recovery. - Drinking a Coffee Cup by @CommonRootsBeer @ Harmon… https://t.co/N2N4q722aZ,DLang55
3792,397,5c9ec5b1dd43f221484f191d,2019-03-30 01:26:04,0,ja,35.13954656,136.08836594,0,"今朝の朝日（花便り 八幡掘）。
This morning's morning sun (Flower News). #花 # #樱花 # #櫻花 # #朝日 #
#イマソラ #イマハナ #水鏡
#桜 #cherryblossom… https://t.co/29xExftJXH",5230882
3793,398,5c9ec5d5dd43f221484f191f,2019-03-30 01:26:40,0,en,32.787793,-79.934591,0,A lot of spires in The Holy City! Fort Sumter a bonus for y’all @ Citrus Club https://t.co/RYDYZ2gk6C,SteelSwift
3794,399,5c9ec5e8dd43f221484f1921,2019-03-30 01:26:59,0,ja,35.649015999999996,140.03734599999999,0,"I'm at 幕張新都心地下第一駐車場 in 千葉市美浜区, 千葉県 https://t.co/KOYFRJVrsv",eripon_350gt
3795,400,5c9ec5f2dd43f221484f1923,2019-03-30 01:27:09,0,en,40.74987,-73.90422,0,"Last Fri-YAY of the month.!.! 🎤🎶🎭

#KaraJoKé #Dhaven @ Kara-JoKé https://t.co/iiBhzoOVvc",iamGeoEdRebucas
3796,401,5c9ec602dd43f221484f1925,2019-03-30 01:27:25,0,en,33.7566,-84.3889,0,This #tressbeautie came from #Utah to get #tressed!!! I feel so blessed and honored to have women that appreciate m… https://t.co/HJCurQoj7A,TressieRochelle
3797,402,5c9ec60bdd43f221484f1927,2019-03-30 01:27:34,0,en,6.45306,3.39583,0,"This is the second contestant afro_tega
for today's #Belladancechallenge -
Second round of #Belladancechallenge
Sta… https://t.co/lPCedGRwEO",VICO_VNO
3798,403,5c9ec624dd43f221484f1929,2019-03-30 01:27:59,0,es,-32.40688344,-63.24223794,0,Así veo a @NatiPastorutti desde el control. Así me ve desde la sala. Seguimos grabando voces para lo nuevo de… https://t.co/ISEtGtfAU1,pablocorderonet
3799,404,5c9ec62edd43f221484f192b,2019-03-30 01:28:09,0,ja,35.0259597,135.72816640000002,0,"一周年のお祝いにお花のプレゼントをいただきました！

華のある整体院であり続けたいものです🌼

#BODYPITKYOTO #ボディピット京都 #華 #花 #プレゼント #一周年 #お祝い #ありがとう #感謝… https://t.co/P6zyxCJFtU",BODYPITKYOTO1
3800,405,5c9ec648dd43f221484f192d,2019-03-30 01:28:34,0,ja,35.6688433,139.69316519999998,0,ぽにみ https://t.co/JVu46ZpfDP,yajimaSPM
3801,406,5c9ec654dd43f221484f192f,2019-03-30 01:28:47,0,ja,35.5664971,139.6137532,0,"おはようございます。 (@ 妙法寺下 バス停 in 川崎市高津区, 神奈川県) https://t.co/fHFnJ2bWy2",NanbuKawasaki
3802,407,5c9ec66cdd43f221484f1931,2019-03-30 01:29:11,0,en,53.5412083,-113.2957365,0,Sherwood Park Apartments for rent on https://t.co/rc0bRnWlUZ https://t.co/Eak5NhyIVf,rentboard
3803,408,5c9ec672dd43f221484f1933,2019-03-30 01:29:17,0,th,15.24650306,104.84828651,0,"I'm at Ubonratchathani Rajabhat University in เมืองอุบลราชธานี, อุบลราชธานี https://t.co/XqBDNmkxA5",somsom96s
3804,409,5c9ec67fdd43f221484f1935,2019-03-30 01:29:30,0,en,65.44417078,29.68077672,0,"#28015
89920 Suomussalmi, Finland
map: https://t.co/SOISAsbu49 https://t.co/iPDY2zCO52",BPEarth
3805,410,5c9ec6a5dd43f221484f1937,2019-03-30 01:30:08,0,en,30.37052716,-90.08898907,0,The saddest thing ever.  Bear is laying on top of where Lucy is buried...😔😢😢#beaglesofinstagram #grievingprocess… https://t.co/fehKJup9YK,pgroue
3806,411,5c9ec6dfdd43f221484f1939,2019-03-30 01:31:06,0,en,-6.1696800000000005,106.83299299999999,0,[08:22] #JAKARTA Gereja Katedral Jakarta #LANCAR #TMC,dimanamacetid
3807,412,5c9ec6e4dd43f221484f193b,2019-03-30 01:31:11,0,en,14.6221924,121.02046940000001,0,https://t.co/dozPgl2LAA,tmtariccua
3808,413,5c9ec6eadd43f221484f193d,2019-03-30 01:31:17,0,en,41.98,-100.57,0,"At 7:25 PM CDT, W Thedford [Thomas Co, NE] PUBLIC reports SNOW of 2.20 INCH. REPORT VIA SOCIAL MEDIA. https://t.co/doiJHZ7kD2",iembot_lbf
3809,414,5c9ec754dd43f221484f193f,2019-03-30 01:33:03,0,en,-6.92144,107.62598,0,"RSHS 

#mypride #neon #neons #neonbox #neonboxonline #neonboxbandung #neonboxjakarta #neonboxmurah… https://t.co/pbZd9tuSoO",andykusumayadi
3810,415,5c9ec764dd43f221484f1941,2019-03-30 01:33:19,0,en,5.41280377,100.33110738,0,"I'm at Jalan Magazine Intersection in George Town, Penang w/ @bssaw88 https://t.co/ecZsZh6XyO",SammyTwee
3811,416,5c9ec772dd43f221484f1943,2019-03-30 01:33:33,0,en,22.31234047,113.92671538,0,I'm at The Bridge in Chek Lap Kok https://t.co/AUIiPga8DM https://t.co/0tP6LMv44s,Tibbo_
3812,417,5c9ec794dd43f221484f1945,2019-03-30 01:34:07,0,en,39.29302135,-76.61067940000001,0,Last night in Baltimore. https://t.co/MTSGsgENTx,CoppervAmerica
3813,418,5c9ec7afdd43f221484f1947,2019-03-30 01:34:34,0,ja,33.05259623,129.75704669,0,"I'm at 西海橋 in 西海市, 長崎県 https://t.co/kA9Ofhytwm",ntfiv
3814,419,5c9ec7c4dd43f221484f1949,2019-03-30 01:34:55,0,es,22.1512,-100.9767,0,#actitudchambeadora💪😅 en San Luis Potosí City https://t.co/jK0yBoZgnv,kathya2303
3815,420,5c9ec7e6dd43f221484f194b,2019-03-30 01:35:29,0,en,14.10017318,120.92831102,0,"Zia? Nope, Chelsea yan. @ Hotel Monticello https://t.co/Wgp9sG9VPz",RandellTan
3816,421,5c9ec7eadd43f221484f194d,2019-03-30 01:35:33,0,ja,34.76125709,136.13216311,0,"I'm at マツオカ電器 in 伊賀市, 三重県 https://t.co/2AbgMMmq6X",2930163
3817,422,5c9ec814dd43f221484f194f,2019-03-30 01:36:15,0,en,34.05406722,-118.4123455,0,"On the #redcarpet with @nikkisuemoore from the_center_method 
💫
Congratulations on your new center! I am so happy t… https://t.co/ZUiyFOsGvd",RuthKlein
3818,423,5c9ec821dd43f221484f1951,2019-03-30 01:36:28,0,es,19.42853719,-99.15710651,0,#museodeceramexico en Museo de Cera https://t.co/GheifzS1WI,marioh_beto
3819,424,5c9ec82bdd43f221484f1953,2019-03-30 01:36:38,0,en,35.5,-80.0,0,"How about this Custom Paint job by Quarter Mile Muscle on a 1926 Ford Model T project. 🔥👏👀

#custompaint… https://t.co/rjOcw7FiNv",1leadfoot
3820,425,5c9ec839dd43f221484f1955,2019-03-30 01:36:51,0,ja,35.2768277,135.58790586,0,"初美山は雨👍 (@ 道の駅 美山ふれあい広場 in 南丹市, 京都府 w/ @riderninjasl) https://t.co/7xYTWXPz0i https://t.co/IN0hfZOkgu",ma_ruo_usailv93
3821,426,5c9ec84cdd43f221484f1957,2019-03-30 01:37:11,0,en,32.4896,-84.9404,0,"Congratulations to my Lil Cuz Isaiah Corwell go Raiders @ Columbus, Georgia https://t.co/bL6Yj38RHg",Mj3570
3822,427,5c9ec867dd43f221484f1959,2019-03-30 01:37:38,0,en,32.783088,-96.775161,0,#Country Brandi Carlile at #TheBombFactory See Details: https://t.co/rtpgpxcvXx https://t.co/RYOnDvml1N,nme_dal
3823,428,5c9ec89bdd43f221484f195b,2019-03-30 01:38:30,0,en,38.87,-76.98,0,"This oasis of beautiful Black Love was truly a experience. Thank you @nubianhueman for the opportunity @ Southeast,… https://t.co/oEuWoV7Vd1",Mr1TripleO
3824,429,5c9ec8a3dd43f221484f195d,2019-03-30 01:38:38,0,en,39.09763344,-94.58033473,0,"WARRRRRRRRRRRRRRRR EAGLE!!!!! 

#elite8 #marchmadness #road2thefinal4 #auburntigers #ncaabasketball… https://t.co/v6o8SuMSOT",therealstanzy
3825,430,5c9ec8bbdd43f221484f195f,2019-03-30 01:39:02,0,en,45.463653,-122.57958899999998,0,"THREAT - PRIORITY at 8100 BLOCK OF SE 82ND AVE, PORTLAND, OR [Portland Police #PP19000101019] 18:21 #pdx911",pdxpolicelog
